Datetime,Main_Tag,hashtags,Tweet_id,post_urls,link
2021-10-08 23:17:05+00:00,Microsoft365,"subscription,revenuemanagement,CSPs,Managed,MSPs,Azure,MicrosoftTeams,Microsoft365,Intranet,cloud",1446615664593145857,https://twitter.com/work365apps/status/1446615664593145857,https://bit.ly/2WEN7Cw
2021-10-08 23:00:11+00:00,Microsoft365,"RE365,Office365,Microsoft365",1446611407869521928,https://twitter.com/regarding365/status/1446611407869521928,https://pst.cr/Tp9Jz
2021-10-08 22:51:56+00:00,Microsoft365,Microsoft365,1446609333312270340,https://twitter.com/n_silva/status/1446609333312270340,https://techcommunity.microsoft.com/t5/microsoft-365-pnp-blog/cli-for-microsoft-365-v4/ba-p/2811530#.YWDLgNLbn-E.twitter
2021-10-08 22:42:43+00:00,Microsoft365,Microsoft365,1446607012507394054,https://twitter.com/n_silva/status/1446607012507394054,https://blogs.microsoft.com/accessibility/m365-accessibility-fall-2021/
2021-10-08 22:12:32+00:00,Microsoft365,"SaludEnLÃ­nea,clinicas,hospitales,microsoft365,solucionestecnolÃ³gicas,SaludEnLÃ­nea",1446599417818189825,https://twitter.com/nimbutech/status/1446599417818189825,https://www.nimbutech.com/salud-en-linea.html
2021-10-08 22:10:01+00:00,Microsoft365,"SharePoint,Microsoft365",1446598786290266119,https://twitter.com/gregoryzelfond/status/1446598786290266119,https://sharepointmaven.com/sharepoint-services/
2021-10-08 22:01:34+00:00,Microsoft365,"aMSStrasbourg,Gouvernance,PowerAutomate,PowerApps,PowerBI,DoctorFlow,Microsoft365",1446596656531640324,https://twitter.com/aOSComm/status/1446596656531640324,https://lnkd.in/eBvTeJXV
2021-10-08 22:01:34+00:00,Microsoft365,"aMSStrasbourg,Gouvernance,PowerAutomate,PowerApps,PowerBI,DoctorFlow,Microsoft365",1446596656531640324,https://twitter.com/aOSComm/status/1446596656531640324,https://lnkd.in/exjsHUr
2021-10-08 21:42:58+00:00,Microsoft365,"ExchangeOnline,Microsoft365,Office365",1446591979169648640,https://twitter.com/12Knocksinna/status/1446591979169648640,https://practical365.com/time-migrate-exchange-dlp-policies/
2021-10-08 21:20:01+00:00,Microsoft365,Microsoft365,1446586203575398402,https://twitter.com/trainingdynamo/status/1446586203575398402,http://ow.ly/IsAG50GmDXV
2021-10-08 21:17:51+00:00,Microsoft365,Microsoft365,1446585654813544455,https://twitter.com/KbWorks/status/1446585654813544455,https://bit.ly/2X0uzNK
2021-10-08 21:00:44+00:00,Microsoft365,"MicrosoftTeams,Microsoft365",1446581348022595592,https://twitter.com/HabaneroConsult/status/1446581348022595592,https://hbn.ro/3bB1hY1
2021-10-08 21:00:03+00:00,Microsoft365,"Howto,document,Sharepoint,youtube,tutorial,Microsoft,Microsoft365,Office365,productivity,file,organization,projectmanagement,work,Microsoftexcel,Excel",1446581177910009858,https://twitter.com/LuigiIacobellis/status/1446581177910009858,https://youtu.be/tIrtrPz166c
2021-10-08 20:30:04+00:00,Microsoft365,"MicrosoftGraph,M365PnP,Microsoft365,Microsoft365Dev",1446573633795657731,https://twitter.com/LuiseFreese/status/1446573633795657731,https://techcommunity.microsoft.com/t5/microsoft-365-pnp-blog/microsoft-graph-fundamentals-learning-path-module-1/ba-p/2249800?WT.mc_id=m365-24198-cxa
2021-10-08 20:29:45+00:00,Microsoft365,"Microsoft365,OutubroFreestyle,GoDevelopersBr",1446573552623362049,https://twitter.com/DevBrOfficial/status/1446573552623362049,http://bit.ly/devbr-freestyle-7
2021-10-08 20:29:00+00:00,Microsoft365,"MSExchange,Microsoft365,security",1446573361312632832,https://twitter.com/expta/status/1446573361312632832,https://blog.expta.com/2021/10/how-to-install-outlook-add-in-to-view.html
2021-10-08 20:15:10+00:00,Microsoft365,"MicrosoftSearch,Microsoft365",1446569882397650952,https://twitter.com/MicrosoftSearch/status/1446569882397650952,https://msft.it/6014XUV42
