layer,category,indomain,image_name,decode_url,image_urls
1,1,1,78829ed3c0c922c6bef915ef56b98ebb39524fd8.png,https://www.freedownloadmanager.org/download-fdm-for-android.htm,https://www.freedownloadmanager.org/public/img/qr_android.png
1,1,0,eb68f9c99a67a1b360b3b8a63693278020dfdca3.png,800205,"https://res.cloudinary.com/canonical/image/fetch/f_auto,q_auto,fl_sanitize,w_500,h_298/https://assets.ubuntu.com/v1/8961ce5a-managed-apps-kafka-osm-mysql-kubeflow-influxdb-mariadb-cassandra-postgresql-grafana.png"
