layer,category,indomain,image_name,decode_url,image_urls
2,2,1,fe7fe1a90c0eda4e0738db8e11ff8b1af4c38fe4.png,https://www.apple.com,https://support.apple.com/library/content/dam/edam/applecare/images/zh_TW/Health/ios15-iphone13-pro-wallet-vaccination-card.png
2,2,1,f5d683ef60dabcd849aded81108dc16a1d82a37b.png,460150,https://support.apple.com/library/content/dam/edam/applecare/images/zh_TW/ipados/ios15-ipad-pro-multitask-hero.png
2,2,1,131f072ac394a4598a604682811e5fa357ba4479.png,https://play.google.com/store/apps/details?id=com.google.android.apps.walletnfcrel,https://developers.google.com/wallet/images/home/tickets.png
2,2,1,922f974cf2ed38459f82c4c244907522468dd8d2.png,https://play.google.com/store/apps/details?id=com.google.android.apps.walletnfcrel&hl=en_US&gl=US,https://developers.google.com/wallet/images/home/health.png
2,2,1,aef82de914264a49f3ae39737457496cc0544423.png,hillside819375,https://developers.google.com/wallet/images/home/generic.png
2,2,1,c0a43baf0c241d857b11bae65d7eddd46e8bb9a6.jpg,413284,https://dynamics365cdn.azureedge.net/cvt-a812d2fbef46f139e7daf4c775079b884227f5e977f4a65923643b3fc315669e/pictures/pages/fasttrack/blade_3_c_customer_evidence_wonder_cement.jpg
2,2,0,1e3fc8caa82772cf538cb3b80c5e4a0d3e7384a2,openid://vc/?request_uri=https://beta.did.msidentity.com/v1.0/3c32ed40-8a10-465b-8ba4-0b1e86882668/verifiablecredentials/request/cd828f9b-2523-409f-9fda-4013b9dade0f,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE4PodQ?ver=ed34&q=90&m=2&h=-2&w=1870&b=%23FFFFFFFF&aim=true
2,2,1,4cd09269364037adc978341f323ee0471e03536c.jpg,,https://news.microsoft.com/wp-content/uploads/prod/2012/11/leaddev_Web-400x400.jpg
2,2,0,ac8715e6833d80b870b7d3ca7d890542e62a0caa.jpg,502706,https://m.media-amazon.com/images/I/812wUhU32NL._UXNaN_FMjpg_QL85_.jpg
2,2,0,39e938678de7b4d5ab68bd9c523fdfd2badb40d9.jpg,0849320093725,"https://m.media-amazon.com/images/I/7108DA35slL._US972_BO54,255,255,255_FMjpg_QL100_.jpg"
2,2,0,d2610b56eaef2ce3d8cfd0edebbbb2858ad5003b.jpg,0602527224190,"https://m.media-amazon.com/images/I/91P9LXXdMzL._US972_BO54,255,255,255_FMjpg_QL100_.jpg"
2,2,0,6c53548873f0ef9e59e6175006b195c122c194fc.jpg,0849320018124,"https://m.media-amazon.com/images/I/71mkqffo2FL._US972_BO54,255,255,255_FMjpg_QL100_.jpg"
2,2,0,8ea1f0cd28389c6300567bca7d346524487eb8f4.jpg,0849320018148,"https://m.media-amazon.com/images/I/71arerP7VLL._US972_BO54,255,255,255_FMjpg_QL100_.jpg"
2,2,0,db247524fc3f99013e153f5f2e0b9c636990fa99.jpg,040905,https://m.media-amazon.com/images/I/51XEh72GTvL._UXNaN_FMjpg_QL85_.jpg
