layer,category,indomain,image_name,decode_url,image_urls
1,6,1,cdee4870c2ce13b4eea4cd2230004a2729462fb0.png,https://fri.page.link/event-app-install,https://shopping.friday.tw/event/20141030_app/images/QRcodepic.png
