exist,shorturl,layer,category,indomain,image_name,decode_url,unshorten_url,image_urls
True,False,3,2,1,ab441cd19b4468efde8daaf28ea740323a9a3a54.jpg,https://qrco.de/bbFanp,https://qrco.de/bbFanp,https://fiber.3bb.co.th/wp-content/uploads/2022/06/Common-Ground_promotion-web_420x575.jpg
True,False,3,2,1,bf332e6240c2cd163b0ff5fd83ba7f77b9efc93d.jpg,https://qrco.de/transvision,https://qrco.de/transvision,https://www.transvision.co.id/img/beranda/Banner02.jpg
True,False,3,2,1,8c7b060faf269dd20e42fdad94cdfd2690c49639.jpg,https://qrco.de/transvision,https://qrco.de/transvision,https://www.transvision.co.id/img/mobile/Responsive02.jpg
True,True,3,2,1,fd50891c8d1cd343ad7c5ec622d2f736f02ec34c,https://bit.ly/2YQqLxj,https://storage.googleapis.com/gweb-uniblog-publish-prod/images/NTP_2_test_1.max-1300x1300.jpg,https://storage.googleapis.com/support-kms-prod/WYytGI9dYQ8qkUIktHzTYcAPzMVyvjJkiOVO
True,False,3,2,1,a1853bf58b112148d5154160f151a978024b661f,https://forms.office.com/Pages/ResponsePage.aspx?id=v4j5cvGGr0GRqy180BHbR-MoXpNFvVJJliaeCRf24dZUOVY2N0k2VTBUTlFCSFdENElKWFIzNUczQS4u&qrcode=true,https://forms.office.com/Pages/ResponsePage.aspx?id=v4j5cvGGr0GRqy180BHbR-MoXpNFvVJJliaeCRf24dZUOVY2N0k2VTBUTlFCSFdENElKWFIzNUczQS4u&qrcode=true,https://techcommunity.microsoft.com/t5/image/serverpage/image-id/326167i7A8639E8AFB9E8DF/image-size/small?v=v2&px=200
True,False,3,2,0,840410d245e6e850e03bfc9dd1b905998fba5d2e.png,https://qrco.de/KhakiDesan,https://qrco.de/KhakiDesan,https://i.dawn.com/medium/2022/08/62ff1805b15e4.png
