exist,shorturl,Datetime,Tag,Tweet_id,image_name,decode_url,unshorten_url,image_urls
True,False,2022-07-22 06:14:51+00:00,#certificate,1550363724955160576,FYP_jppacAAhVZg,https://qrco.de/bdA3YZ,https://qrco.de/bdA3YZ,https://pbs.twimg.com/media/FYP_jppacAAhVZg?format=jpg&name=large
True,True,2022-04-28 19:11:23+00:00,#certificate,1519756177697083397,FRdBhTyXoAEamWj,https://tinyurl.com/ya4tf9jw,https://forms.office.com/Pages/ResponsePage.aspx?id=q4Y_PO6lLkCN-k1126uwJJdM0UEvENRIrAwhPNqjWV5UOUVNMk9HOFhGVjdaNFEyTFhTRTlZM0Y4My4u,https://pbs.twimg.com/media/FRdBhTyXoAEamWj?format=jpg&name=large
True,True,2022-04-27 17:01:01+00:00,#certificate,1519360981931024385,FRXawoLXIAAma-L,http://bit.ly/CLCYOURNEXTSTEP?r=qr,https://form.jotform.com/220481038211342,https://pbs.twimg.com/media/FRXawoLXIAAma-L?format=jpg&name=large
True,True,2022-03-23 18:01:09+00:00,#certificate,1506692542687027203,FOjY4ZNWYAYITqQ,http://bit.ly/CLCYOURNEXTSTEP?r=qr,https://form.jotform.com/220481038211342,https://pbs.twimg.com/media/FOjY4ZNWYAYITqQ?format=jpg&name=large
True,False,2022-02-16 08:57:53+00:00,#certificate,1493872248016760834,FLtM0DtakAEA0qL,https://flowcode.com/p/df12zqej9,https://flowcode.com/p/df12zqej9,https://pbs.twimg.com/media/FLtM0DtakAEA0qL?format=jpg&name=large
True,False,2022-01-06 03:19:19+00:00,#certificate,1478929143639068678,FIY1xLtVgAIK3Ar,https://qrco.de/bce7Q0,https://qrco.de/bce7Q0,https://pbs.twimg.com/media/FIY1xLtVgAIK3Ar?format=jpg&name=large
True,False,2021-12-24 08:04:29+00:00,#certificate,1474289866078785539,FHW6Tr-VQAEwxtA,https://qrco.de/bcYU7E,https://qrco.de/bcYU7E,https://pbs.twimg.com/media/FHW6Tr-VQAEwxtA?format=jpg&name=large
True,False,2021-05-01 14:59:25+00:00,#certificate,1388508361822441472,E0T487UWQAs3_Jp,https://qrco.de/bbqYws,https://qrco.de/bbqYws,https://pbs.twimg.com/media/E0T487UWQAs3_Jp?format=jpg&name=large
True,False,2021-04-01 20:48:22+00:00,#certificate,1377724541288480777,Ex6pKDnWYAIjYl5,https://qrco.de/bbqYws,https://qrco.de/bbqYws,https://pbs.twimg.com/media/Ex6pKDnWYAIjYl5?format=jpg&name=large
