exist,shorturl,Datetime,Tag,Tweet_id,image_name,decode_url,unshorten_url,image_urls
True,False,2022-06-30 18:31:31+00:00,#FreeDownload,1542576581641732096,FWhVOT9XwAIpm3H,https://qrco.de/bcRuBm,https://qrco.de/bcRuBm,https://pbs.twimg.com/media/FWhVOT9XwAIpm3H?format=jpg&name=large
True,False,2021-03-29 16:10:09+00:00,#FreeDownload,1376567362162458626,ExqMt6GXMAAwTMl,https://qrco.de/bbPSaw,https://qrco.de/bbPSaw,https://pbs.twimg.com/media/ExqMt6GXMAAwTMl?format=jpg&name=large
